NU_INSCRICAO;TP_SEXO;NU_IDADE;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;SG_UF_RESIDENCIA;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO
10002600;M;20;8639787;Município 22;MA;1;1;0;ESC00059;307.5757464495496;460.06363920803136;485.5103475419443;485.3772057299971;726.8221983572209
10002601;M;21;1661309;Município 42;AC;1;1;0;ESC00032;468.1057887926455;439.77968062753695;705.1797447369643;390.9334427480451;594.1254733950537
10002602;F;17;6730704;Município 52;PE;2;1;0;ESC00149;519.4547732389772;652.5413123639871;757.1913438232821;433.07480575121366;780.5264606059993
10002603;F;15;9232150;Município 11;MT;1;1;0;ESC00156;336.5830792023391;412.95924525572985;405.5583648371603;349.9515022071252;769.7225970338541
10002604;F;17;7067436;Município 80;SP;1;2;0;ESC00126;472.339028526558;529.1236401065233;581.4275888400814;382.38846030261476;624.0348866656232
10002605;M;19;6307081;Município 48;MS;1;2;0;ESC00015;410.0160463299066;507.8271733232788;480.30742720504605;493.3882739079439;544.6672921979924
10002606;F;19;9865606;Município 89;AP;2;1;0;ESC00027;578.4044128895692;647.0117941866602;484.3818962901792;738.7351750316582;789.3675046595885
10002607;F;21;6448986;Município 45;MA;1;2;0;ESC00092;619.6767235463378;399.9099913170784;563.0454786183197;507.16166932895516;742.2463478621514
10002608;M;17;2640678;Município 97;PI;1;1;0;ESC00133;381.2577952950004;511.9719566219978;459.2577490686021;166.7168070646518;293.27192305490655
10002609;F;16;5371437;Município 54;RS;1;2;0;ESC00196;415.2638540520265;415.8164781807352;393.5498853903456;644.0220167086874;724.9313923066483
10002610;M;16;6730704;Município 52;RN;1;2;0;ESC00041;504.2100601090341;448.1695600583913;474.4344865513933;587.8661431518365;781.8910219122217
10002611;M;21;4026055;Município 1;MT;2;2;0;ESC00013;563.5934006395847;597.7760554524697;562.9369207799346;359.8809035704053;733.6126977805959
10002612;M;19;6456393;Município 67;CE;1;2;0;ESC00175;382.44529570661996;551.4790415411405;537.6084837172738;166.2833908596986;717.1084793662968
10002613;F;15;2344974;Município 76;MA;1;1;0;ESC00145;461.2881821891407;267.1880342825108;363.69923198089555;370.3915174917266;519.7449416566805
10002614;M;17;7937654;Município 73;TO;1;1;0;ESC00178;570.005160537218;374.8848149886489;511.54225978305357;193.97773074821703;462.1414127912826
10002615;F;15;1661309;Município 42;AP;1;2;1;ESC00039;440.6138666627719;548.4936415421852;481.4365641483779;399.4537085564585;539.2042379074252
10002616;F;16;7267367;Município 98;MA;1;1;0;ESC00074;374.88406275011266;412.96169295103186;491.8717914131843;199.21585417761742;416.2268950457598
10002617;M;22;1306841;Município 49;SE;2;2;0;ESC00109;440.732339002975;705.2561492979778;635.4412527249152;528.3208601739436;679.2376158023635
10002618;M;22;7067436;Município 80;SP;1;2;0;ESC00059;420.29458151784706;461.9321612527923;493.8368206396607;731.6541530272123;494.29198682163013
10002619;F;19;7171329;Município 75;PE;2;2;0;ESC00160;418.38043220837585;636.1583832815315;842.4785031531585;653.1452351300209;787.6912287439504
10002620;F;24;3186484;Município 21;RO;1;1;1;ESC00131;428.8395879401162;219.38232096338098;477.50680051901264;515.1611625024742;577.4060985331572
10002621;M;22;1696929;Município 34;DF;2;1;0;ESC00014;507.94667879831286;414.46621498884736;527.8533948751375;574.2974843320617;628.1731326452652
10002622;M;17;7130741;Município 13;PR;1;2;0;ESC00088;541.1515444341348;538.64162055152;653.4726181980693;322.2011037912391;415.35854336791306
10002623;F;16;7079097;Município 8;PI;2;2;0;ESC00059;586.1490110560676;520.4374408136562;681.639210984109;524.6575628546373;953.7558058848601
10002624;F;15;1629015;Município 41;SP;1;1;0;ESC00102;341.16239481660205;452.6404365746301;539.0997873462219;526.4954441466352;551.1400592791232
10002625;M;21;1576485;Município 60;RO;1;2;0;ESC00159;470.7294289695931;471.0136904573071;586.9520050446179;345.76920847202547;652.2696782316432
10002626;M;20;3929404;Município 51;MG;2;1;0;ESC00043;540.058954917981;548.3741387640908;475.77065768544077;417.3349822386473;752.6419452581338
10002627;F;18;6316351;Município 53;CE;1;2;0;ESC00145;493.85048452880767;411.0034629053069;512.0385977234581;401.4407881094182;720.2041114545311
10002628;F;19;7797984;Município 55;MA;2;1;0;ESC00010;442.12909022848766;478.7124767687825;545.6739391504678;630.9723072527136;396.99790084181484
10002629;M;18;4508584;Município 15;ES;1;1;0;ESC00044;373.6878233688751;636.4139099105253;533.0029898418607;387.74190661942004;791.7836305828312
10002630;F;16;4026055;Município 1;TO;1;2;0;ESC00178;469.0332247396358;583.2658014583933;380.80034385367435;533.1209352813497;647.808223491752
10002631;M;15;1738700;Município 87;CE;1;2;0;ESC00078;380.21837368070425;372.0406094083064;432.78674477601356;220.2924463263294;493.45612362276046
10002632;F;18;1114557;Município 71;SE;1;1;0;ESC00024;516.8826181667762;434.8875678850754;576.5258692844969;339.91461491795553;721.9113834207848
10002633;M;15;9850005;Município 81;DF;2;2;0;ESC00093;480.05912850189213;441.3990718427723;495.28566557747166;426.75734359572573;605.0297633552
10002634;F;18;1114557;Município 71;SP;1;2;0;ESC00018;613.0668079660697;490.63823087655106;490.146804011298;449.2841000109144;705.2416069134449
10002635;M;18;7718838;Município 95;RJ;2;2;0;ESC00188;435.83603693062156;703.8036944730613;435.77455667835716;708.6606983804795;840.1990633847533
10002636;M;18;3394191;Município 64;RR;2;2;0;ESC00180;481.5001032424803;420.60049393124075;344.0793305248456;612.2987076881623;961.4331909438877
10002637;F;15;1014253;Município 31;SC;2;2;0;ESC00035;460.58907995400307;582.8096870421939;694.1314236146259;548.3915348390195;652.4870641065336
10002638;M;19;5843764;Município 91;RR;1;1;0;ESC00137;490.1814191466144;377.21914051425154;580.2549352765757;560.77294370579;514.4688258067481
10002639;F;22;1400651;Município 59;PA;1;1;0;ESC00132;396.2019586162867;361.6382245957935;547.3743241144632;472.86117180423474;610.2446974003437
10002640;M;18;4196823;Município 6;RO;2;1;0;ESC00137;687.0690791545846;673.3619628524975;486.9735965916712;707.8176730841705;801.7721487570917
10002641;M;16;9765637;Município 25;PA;2;2;0;ESC00186;488.78160200110017;707.7303646458446;618.0987337272038;388.58469055515275;718.3993478407366
10002642;F;15;1400651;Município 59;BA;1;1;0;ESC00132;467.33952658273654;394.3497157213461;506.40909238790886;337.8311087296871;618.2962107791633
10002643;F;22;1037369;Município 57;PA;1;1;0;ESC00164;511.94398539016873;368.9639444333204;485.4755829243346;589.206952294792;660.054354949345
10002644;M;15;7093107;Município 86;PA;2;2;0;ESC00191;490.2020206845022;315.13318856136937;661.7245477157763;599.3401352308274;627.2286334745269
10002645;F;21;2052937;Município 50;SP;1;2;0;ESC00175;359.9079831467116;394.8655651223945;406.8499547347019;476.37396819041015;592.248633404556
10002646;F;18;9850005;Município 81;SC;1;2;0;ESC00017;324.65984380106283;448.1836716618792;475.231091624629;663.0348693143244;554.7796777269854
10002647;M;18;9232150;Município 11;MS;2;1;0;ESC00089;597.1816271551892;690.5403890603457;503.16644570346;735.7061430777754;594.702543990895
10002648;F;15;9677565;Município 37;BA;2;2;0;ESC00136;565.3211568696391;588.9930216095789;566.8877961919993;647.7012476676782;616.3562177308887
10002649;M;19;3303992;Município 2;CE;2;1;0;ESC00185;443.3513803732571;589.1889383339176;560.3766168040391;495.2042105304904;793.4893812510877
10002650;F;18;6316351;Município 53;PE;2;2;0;ESC00143;328.49682524170015;586.4794488209975;676.7217018273229;471.3862095772644;595.6275801801016
10002651;F;16;3221202;Município 84;PE;1;1;0;ESC00157;483.9312478565535;517.5658410177692;492.4012038579451;349.6374265836936;578.547264666633
10002652;M;19;3394191;Município 64;RS;1;2;0;ESC00144;472.923789363405;416.9929525850405;429.1700469940431;483.1018974597019;729.7145697660054
10002653;F;17;4601281;Município 32;RJ;1;2;0;ESC00026;425.1593605111326;557.1328606537844;438.91727575070655;325.6884477669339;746.5653786515022
10002654;F;25;7079097;Município 8;CE;2;2;0;ESC00113;662.6113321175748;617.5391913019555;564.5267255047629;672.5282041381545;568.8602653054977
10002655;M;19;1576485;Município 60;MS;1;2;0;ESC00143;387.9539575685846;569.3205172838713;468.5960840613781;492.5081026353453;539.4552742468823
10002656;F;16;7909664;Município 92;SE;1;2;0;ESC00057;331.1370234912054;547.2179662727226;485.8599428299204;621.5169014216483;814.2122683101114
10002657;F;22;1873992;Município 3;AM;1;2;0;ESC00082;463.87976557745236;571.2704866327199;405.0158848631294;319.30054379657963;454.78621622612576
10002658;F;15;1114557;Município 71;RS;2;2;0;ESC00012;597.9607996970465;374.30503939563926;673.8773452706657;826.6727161202552;593.643663883527
10002659;M;20;6922887;Município 36;RN;1;2;0;ESC00101;416.1029580207701;305.1461121686883;510.40238818483186;726.0894789772299;563.7197186510458
10002660;M;15;1114557;Município 71;RR;1;2;0;ESC00111;360.5761088382444;468.22833632632177;489.0035201643972;696.6802840026038;640.6161176279991
10002661;M;18;6307081;Município 48;PA;1;1;0;ESC00112;383.5025003373299;376.54939271856176;368.88704578143756;338.09581031730306;414.92596363729604
10002662;M;18;3050986;Município 65;RJ;1;2;0;ESC00154;514.9379692401495;381.60529859084266;498.8982423462961;553.6659670090943;776.135358873347
10002663;F;22;1229480;Município 17;PB;1;2;0;ESC00048;449.32250043702777;480.12301523445973;471.575629624333;524.6132253534296;405.0979881932783
10002664;F;22;1014253;Município 31;AC;1;2;0;ESC00012;343.46430161701534;518.7166154881248;528.61567946211;391.7970617459695;461.74694121665664
10002665;M;18;9089832;Município 39;TO;1;2;0;ESC00056;306.4565227261045;407.4147134813878;489.1615571573145;476.46088488348096;803.1397921338953
10002666;M;16;3751310;Município 90;AM;1;2;0;ESC00115;470.47734435620305;397.35484187999873;339.01825670718927;414.91019018189263;382.1344322583998
10002667;M;15;6316489;Município 77;MT;1;2;0;ESC00084;425.62506653761056;456.7728766901581;652.4522172355014;367.0097354820109;556.384940939678
10002668;M;17;9865606;Município 89;DF;1;1;0;ESC00121;388.33074434175984;580.4065228648864;523.8491515866481;279.13328452565776;629.2929826188217
10002669;F;19;5440239;Município 58;GO;1;2;0;ESC00055;526.4666218198159;639.3653825245806;503.8453622068381;510.1892533314222;736.5283138077726
10002670;M;15;5126851;Município 20;MT;1;1;0;ESC00178;433.37687247182834;346.6293460296109;462.75238489895605;470.3856578239254;913.6574827560129
10002671;F;18;1306841;Município 49;MT;1;1;0;ESC00179;447.45952631778005;551.8365943322909;513.8151406112551;329.9705786111552;424.0843936729197
10002672;F;16;6456393;Município 67;PA;1;1;0;ESC00119;300.3139176246123;333.25727926172885;451.4208448491006;492.8659840865244;427.34457113857945
10002673;F;17;7797984;Município 55;MA;1;1;0;ESC00006;529.9465064756546;590.5978969692661;496.9960979211135;456.75457942606465;579.2036139135433
10002674;M;22;7079097;Município 8;PB;1;2;0;ESC00022;358.4213658536336;380.2942952266549;429.13188890524196;507.56074858291197;783.7452271196363
10002675;F;18;3010761;Município 47;AM;1;1;0;ESC00166;571.7286336252536;453.6315116330569;413.5286366080019;742.1647353729082;657.2871854024465
10002676;F;20;3929404;Município 51;AM;1;2;0;ESC00128;471.3870837906179;363.95679754504033;436.7519351444829;347.5780789007979;561.4637601385592
10002677;M;19;6730704;Município 52;SP;1;1;0;ESC00200;189.19581429293976;503.90383616750944;380.0331888884918;424.5807374267898;553.3930259676398
10002678;M;16;9470497;Município 46;MG;1;1;0;ESC00125;487.5419173685766;441.0174928289882;291.5931740776386;496.01454626153856;815.0940156250696
10002679;F;19;5126851;Município 20;SP;1;2;0;ESC00170;431.09843298703265;593.9279473932829;346.60175172147586;373.7177308089373;694.2721881327725
10002680;M;18;1215963;Município 72;PR;1;2;0;ESC00141;511.41326553603346;447.7985299591394;394.68548382279664;540.6303071780669;356.68980135643494
10002681;F;18;3538802;Município 19;RS;1;1;0;ESC00017;470.4740442659446;426.0541695878918;458.93145474936625;585.4151722989678;588.6297574067029
10002682;M;15;9850005;Município 81;PE;1;2;0;ESC00184;390.0457515836654;501.9073643957189;490.92197036200577;337.03027774057716;713.8224756316957
10002683;F;19;3929404;Município 51;PA;1;2;0;ESC00094;368.6225812557508;541.5410219994914;526.7185373504103;554.6888795690254;564.8462789725492
10002684;M;15;1873992;Município 3;SC;1;1;0;ESC00090;541.5690030419415;324.6129077134668;389.628270849585;353.290481871558;496.21849330703014
10002685;F;15;1696929;Município 34;BA;1;1;0;ESC00150;567.0270273002493;339.9483776008933;423.2970769425492;427.69435396156615;594.8477348988673
10002686;F;19;2052937;Município 50;PB;1;2;0;ESC00158;676.6638882483908;422.69531482835333;432.2658969003826;488.25591005617997;634.6296252834549
10002687;F;17;6730704;Município 52;RN;1;1;0;ESC00167;437.3748868887728;388.97717757626214;456.3703362622301;398.2834036877854;441.80970568609894
10002688;F;23;1738700;Município 87;PB;1;2;1;ESC00053;509.14502691618384;480.2647386030252;384.24673822637396;420.17196970725433;810.9079849743746
10002689;M;18;3441000;Município 100;CE;1;1;0;ESC00025;396.68186425036544;324.8069166165799;545.4907733345152;572.2788617583461;611.79858705312
10002690;F;17;7296975;Município 7;ES;2;1;0;ESC00149;571.0988690126867;596.14770249687;598.0123893417692;367.6672213211959;932.3327425437357
10002691;F;21;7614014;Município 35;PR;1;2;0;ESC00117;507.03686234215604;290.1447409691046;502.3622016677164;292.6337030155644;666.8621383841912
10002692;M;18;7614014;Município 35;AC;1;1;1;ESC00179;544.0270272228821;325.2145588518897;587.4681694465478;304.4410956088518;776.4346049096023
10002693;F;16;9850005;Município 81;AC;2;1;0;ESC00003;486.0536397130204;608.9140775035157;485.2944851249873;710.8654818117257;840.9663799759219
10002694;M;19;6730704;Município 52;SC;1;2;0;ESC00085;427.8709568721479;527.4058033109084;627.5832609981403;804.6892485437999;728.7800042198432
10002695;F;15;8383731;Município 27;PA;1;1;0;ESC00003;295.71191256181487;572.3001612122629;526.6917225440017;375.57418597820435;378.05425271608703
10002696;M;17;1590707;Município 38;SC;1;2;0;ESC00049;515.0684848133195;467.32023304940077;453.73749926151066;267.2127941032087;563.2370867415004
10002697;M;15;2052937;Município 50;AC;1;1;0;ESC00113;510.4691385464288;493.734835307538;570.781695520689;440.8358300708946;638.2421907581344
10002698;M;20;9850005;Município 81;CE;1;1;0;ESC00163;539.199662520967;409.917579354054;480.8952026239691;416.0365150583295;901.9944523566267
10002699;M;15;3303992;Município 2;PB;1;2;0;ESC00142;439.8624595678555;592.1895621609872;447.0801441819888;408.4326450962474;739.5850209692098
10002700;M;18;7079097;Município 8;PI;2;2;0;ESC00151;658.9062122672167;503.0107737972291;662.6921479979239;674.5520306354298;468.8329615594094
10002701;M;15;6730704;Município 52;PE;1;2;0;ESC00055;435.43513702733827;440.28293239059053;450.0802340878051;338.203440177068;536.1975289319116
10002702;F;20;7937654;Município 73;DF;1;1;0;ESC00014;372.6825873836835;363.6033839505892;431.2343772360893;449.59686700956115;776.0956490928261
10002703;M;22;8662457;Município 29;RO;1;2;1;ESC00093;518.8886988471343;400.71062746137846;393.0284141078972;505.8203870364807;607.2169020441187
10002704;F;20;1014253;Município 31;SP;1;2;0;ESC00086;466.33601420425583;316.3131616924844;502.36303641522676;301.061369998596;962.7769588815605
10002705;F;20;5427784;Município 62;PB;1;2;0;ESC00101;441.75883816985197;435.5350589315609;544.2297690775495;441.7461190473779;695.4877339401538
10002706;M;15;6316489;Município 77;MS;2;1;0;ESC00024;661.5381237007962;455.5442783997219;618.5101386467194;480.32945342471146;621.7373513699735
10002707;M;16;4004559;Município 79;AC;2;2;0;ESC00108;529.9915099219344;591.6809353539105;645.6300745445316;625.6513498012397;599.7264241136243
10002708;F;18;3644347;Município 16;GO;2;1;0;ESC00154;661.0768356156608;516.6405623251628;589.4035320007644;456.27633474786603;974.7641416325235
10002709;F;18;9089832;Município 39;SE;2;2;0;ESC00161;624.168831322307;616.7234546235065;561.7151189851909;535.0771005422454;569.3758815432514
10002710;M;15;6276549;Município 66;RS;2;2;0;ESC00047;666.396699059255;541.4852114972689;480.58385992998535;575.8855881096417;533.5833889462641
10002711;F;18;1400651;Município 59;AP;2;2;0;ESC00125;549.4053741965486;554.1290881155713;664.3220001069591;571.6064235482711;320.86789509340514
10002712;F;23;3394191;Município 64;SP;1;1;0;ESC00098;441.2494996784616;341.11542987199033;447.02021072689183;423.19166420954275;564.6674450153969
10002713;F;21;5427784;Município 62;SE;1;1;1;ESC00097;496.3090759783197;509.39885528325914;577.5429121290892;429.49340229744405;572.8502865467378
10002714;M;22;4004559;Município 79;MS;2;1;0;ESC00054;559.4132368374427;371.70928221298664;392.9712391605075;600.7039687866817;662.497269327806
10002715;M;17;1215963;Município 72;GO;2;2;0;ESC00200;347.0487777272623;600.2496184684596;601.789213628169;637.6172835077763;744.6805048297837
10002716;F;18;5126851;Município 20;RJ;1;1;0;ESC00163;471.30633341350006;359.39605434403177;497.0171498890517;465.00056002898447;812.4486733251908
10002717;M;16;5843764;Município 91;MA;2;2;0;ESC00083;647.8791010105477;646.1627963166809;723.1396591182561;607.2105344134841;657.9577492348726
10002718;F;17;7296975;Município 7;PB;1;2;1;ESC00169;280.8062364757352;351.8780706065465;350.6665111744627;334.5544889472328;670.3603082317477
